Region,Subregion,Country,country_code,Variables,Sub-Variables,Value,Sentences,Working Document,Production_MW,Production_Mt,Official
Middle East,Middle East,United Arab Emirates,ARE,Trade partner,,"JP, KR, IN, EU","The UAE is targeting 25 market share of low carbon hydrogen and derivatives in key import markets by 2030 with an initial focus on Japan, South Korea, India, and Europe while in parallel pursuing export opportunities across other markets",ARE_UAE Hydrogen Leadership Roadmap (eng),,,
Middle East,Middle East,United Arab Emirates,ARE,Trade reason,,Gain benefit from cheap renewable energy,UAE amongst the countries globally with the lowest solar costs for green hydrogen and with available land for solar PV.,ARE_UAE Hydrogen Leadership Roadmap (eng),,,
Middle East,Middle East,United Arab Emirates,ARE,Trade strategy,,Export,"The UAE is targeting 25 market share of low carbon hydrogen and derivatives in key import markets by 2030 with an initial focus on Japan, South Korea, India, and Europe while in parallel pursuing export opportunities across other markets",ARE_UAE Hydrogen Leadership Roadmap (eng),,,
Middle East,Middle East,United Arab Emirates,ARE,Trade time,Ammonia,2025,(explained in the graph),ARE_UAE Hydrogen Leadership Roadmap (eng),,,
Middle East,Middle East,United Arab Emirates,ARE,Trade time,Hydrogen,2030,(explained in the graph),ARE_UAE Hydrogen Leadership Roadmap (eng),,,
Middle East,Middle East,United Arab Emirates,ARE,Trade value,,N/A,,,,,
Middle East,Middle East,United Arab Emirates,ARE,Type of hydrogen,2050,Low carbon,UAE as a global leader in low carbon hydrogen and home to a robust and vibrant low carbon hydrogen ecosystem,ARE_UAE Hydrogen Leadership Roadmap (eng),,,
North America,North America,Canada,CAN,By-product,,N/A,,CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,Canada,CAN,Domestic demand,,"Long-range transportation, power generation, heat source, feedstock for industrial","Adoption of hydrogen will be focused on energy-intensive applications where it offers advantages over alternative low-carbon options. This includes using hydrogen as a fuel for long-range transportation and power generation, to provide heat for industry and buildings, and as a feedstock for industrial processes.",CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,Canada,CAN,Energy source,,"Natural gas, coal, renewable, nuclear",Figure 15 page 33,CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,Canada,CAN,Export to China,,Yes,"Five key markets have been identified as potential export markets for Canada: The USA (particularly California and the Eastern US), Japan, South Korea, China, and the European Union.",CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,Canada,CAN,Production capacity,Existing,3 Mt,"Canada is one of the top ten global producers of hydrogen today, producing an estimated 3 million tonnes (Mt) annually via steam methane reformation (SMR) of natural gas.",CAN_Hydrogen-Strategy-Canada (eng),"43,198 MW",3.00 Mt,
North America,North America,Canada,CAN,Production capacity,2030,4 Mt,Table page XI,CAN_Hydrogen-Strategy-Canada (eng),"57,597 MW",4.00 Mt,
North America,North America,Canada,CAN,Production capacity,2050,20.5 Mt,Figure 40 page 81,CAN_Hydrogen-Strategy-Canada (eng),"295,184 MW",20.50 Mt,
North America,North America,Canada,CAN,Public financing,,$1.5 billion,"Canada’s recently announced Strengthened Climate Plan, including carbon pricing, the Clean Fuel Standard and the $1.5 billion dollar Low-carbon and Zero-emissions Fuels Fund, is already putting in place foundational federal initiatives that will enable the broad suite of measures contemplated in this Strategy.",CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,Canada,CAN,Trade medium,,"MCH, Ammonia, H2 (mix into gas pipe)",Summary of page 40,CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,Canada,CAN,Trade partner,,"US, JP, KR, CN, EU","Five key markets have been identified as potential export markets for Canada: The USA (particularly California and the Eastern US), Japan, South Korea, China, and the European Union.",CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,Canada,CAN,Trade reason,,Obtain benefit from high hydrogen production capacity,"As an energy rich nation with significant clean hydrogen production capacity, established international trade partnerships, and strategic infrastructure assets such as deep water ports and established pipeline networks, Canada is positioned to become top global supplier of clean hydrogen.",CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,Canada,CAN,Trade strategy,,Export,"As an energy rich nation with significant clean hydrogen production capacity, established international trade partnerships, and strategic infrastructure assets such as deep water ports and established pipeline networks, Canada is positioned to become top global supplier of clean hydrogen.",CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,Canada,CAN,Trade time,,N/A,,,,,
North America,North America,Canada,CAN,Trade value,2050,$15 Billion,The British Columbia Hydrogen Study completed in 2019 shows export potential of $15 billion by 2050 from that province,CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,Canada,CAN,Type of hydrogen,,Low carbon,"By 2050, Canada could grow production by a factor of seven to meet domestic demand, producing >20 Mt of low CI hydrogen per year, with potential for significant expansion to meet global demand.",CAN_Hydrogen-Strategy-Canada (eng),,,
North America,North America,United States,USA,By-product,,N/A,,USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Domestic demand,,"Industrial, Heavy transportation, Energy storage","Specific markets include the industrial sector(e.g., chemicals, steel and refining), heavy-duty transportation, and long-duration energy storage to enable a clean grid.",USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Energy source,,"Renewables, Nuclear, Natural gas with CCUS",Figure 19,USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Export to China,,No,Additional longer-term opportunities include the potential for exporting clean hydrogen or hydrogen carriers and enabling energy security for our allies.,USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Production capacity,2030,10 Mt,"Pathways for clean hydrogen to decarbonize applications are informed by demand scenarios for 2030, 2040, and 2050 with strategic opportunities for 10 million metric tonnes (MMT) of clean hydrogen annually by 2030, 20 MMT annually by 2040, and 50 MMT annually by 2050.",USA_national-clean-hydrogen-strategy-roadmap (eng),"143,992 MW",10.00 Mt,
North America,North America,United States,USA,Production capacity,2040,20 Mt,"Pathways for clean hydrogen to decarbonize applications are informed by demand scenarios for 2030, 2040, and 2050 with strategic opportunities for 10 million metric tonnes (MMT) of clean hydrogen annually by 2030, 20 MMT annually by 2040, and 50 MMT annually by 2050.",USA_national-clean-hydrogen-strategy-roadmap (eng),"287,985 MW",20.00 Mt,
North America,North America,United States,USA,Production capacity,2050,50 Mt,"Pathways for clean hydrogen to decarbonize applications are informed by demand scenarios for 2030, 2040, and 2050 with strategic opportunities for 10 million metric tonnes (MMT) of clean hydrogen annually by 2030, 20 MMT annually by 2040, and 50 MMT annually by 2050.",USA_national-clean-hydrogen-strategy-roadmap (eng),"719,962 MW",50.00 Mt,
North America,North America,United States,USA,Public financing,,$62 billion,"This historic, once-in-a-generation legislation authorizes and appropriates $62 billion for the U.S. Department of Energy (DOE), including $9.5 billion for clean hydrogen.",USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Trade medium,,N/A,"There are four main methods of hydrogen delivery at scale today: gaseous tube trailers, liquid tankers, pipelines (for gaseous hydrogen), and chemical hydrogen carriers.",USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Trade partner,,Ally countries,Additional longer-term opportunities include the potential for exporting clean hydrogen or hydrogen carriers and enabling energy security for our allies.,USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Trade reason,,Energy security of its allies,Additional longer-term opportunities include the potential for exporting clean hydrogen or hydrogen carriers and enabling energy security for our allies.,USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Trade strategy,,Export,Additional longer-term opportunities include the potential for exporting clean hydrogen or hydrogen carriers and enabling energy security for our allies.,USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Trade time,,2030,Table page 71,USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Trade value,,N/A,,USA_national-clean-hydrogen-strategy-roadmap (eng),,,
North America,North America,United States,USA,Type of hydrogen,,Clean hydrogen,Defines the term “clean hydrogen” to mean hydrogen produced with a carbon intensity equal to or less than 2 kilograms of carbon dioxide-equivalent produced at the site of production per kilogram of hydrogen produced;,USA_national-clean-hydrogen-strategy-roadmap (eng),,,
Oceania,Oceania,Australia,AUS,Domestic demand,,"Industrial, heavy transport, gas networks, cofiring power plant, steel making, grid support",Table page 68,AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,Australia,AUS,Energy source,,"Natural gas, Coal, Renewable, Grid",Table of emission intensity of production in page 16,AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,Australia,AUS,Export to China,,N/A,,AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,Australia,AUS,Infrastructure strategy,,Creation of hydrogen hubs near port to easy export access,"Some hubs will likely be located near port facilities, for access to export opportunities.",AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,Australia,AUS,Production capacity,2030,1000 MW,The Program will help bridge the commercial gap for early projects and put Australia on course for up to a gigawatt of electrolyser capacity by 2030.,AUS_Australia_national-hydrogen-strategy (eng),"1,000 MW",0.07 Mt,
Oceania,Oceania,Australia,AUS,Production capacity,2019,0.5 Mt,Graph page 86,AUS_Australia_national-hydrogen-strategy (eng),"7,200 MW",0.50 Mt,
Oceania,Oceania,Australia,AUS,RnD fund,,146 million USD,The Australian Government has already committed over $146 million to hydrogen projects.,AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,Australia,AUS,Trade medium,,Ammonia,"Not only is potential global demand for ammonia produced from clean hydrogen a future export market in itself, ammonia is also an immediately available carrier to export clean hydrogen. There are currently no commercially available ships to transport liquefied hydrogen, but ammonia is already commonly transported in tankers.",AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,Australia,AUS,Trade partner,,N/A,,,,,
Oceania,Oceania,Australia,AUS,Trade reason,,"Job creation, provide economic growth","Seizing the hydrogen opportunity can benefit all Australians. A new industry will create jobs and economic growth, contribute to a cleaner environment, strengthen industrial competitiveness and enhance Australia’s fuel security.",AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,Australia,AUS,Trade strategy,,Export,Australia has significant competitive advantages for developing a substantial hydrogen export industry. It has all the natural resources needed to make clean hydrogen.,AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,Australia,AUS,Trade time,,2025,Export agreements exists in 2025 (Table page 68),AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,Australia,AUS,Trade value,,Top three hydrogen exporters to Asian market,Measures of Success: We are among the top three exporters of hydrogen to Asian markets in 2030,AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,Australia,AUS,Type of hydrogen,,Low carbon,Australia has significant competitive advantages for developing a substantial hydrogen export industry. It has all the natural resources needed to make clean hydrogen. It has a track record in building largescale energy industries. (and the chapter),AUS_Australia_national-hydrogen-strategy (eng),,,
Oceania,Oceania,New Zealand,NZL,Additional note,,Export will only be considered if domestic renewable supply is sufficient,"While there are potential opportunities for large scale export, this may risk New Zealand ensuring its domestic electricity system will meet our own transition needs while maintaining affordability and security.",NZL_Interim-hydrogen-roadmap-august-2023 (eng),,,
Oceania,Oceania,New Zealand,NZL,By-product,,,,,,,
Oceania,Oceania,New Zealand,NZL,Domestic demand,,,,,,,
Oceania,Oceania,New Zealand,NZL,Energy source,,,,,,,
Oceania,Oceania,New Zealand,NZL,Export to China,,,,,,,
Oceania,Oceania,New Zealand,NZL,Infrastructure strategy,,,,,,,
Oceania,Oceania,New Zealand,NZL,Production capacity,2035,6000 MW,"This would require between 1.5GW and 6GW of electrolyser capacity in 2035, and 4.5GW and 9.8GW in 2050.",NZL_Interim-hydrogen-roadmap-august-2023 (eng),"6,000 MW",0.42 Mt,
Oceania,Oceania,New Zealand,NZL,Production capacity,2050,"9,800 MW","This would require between 1.5GW and 6GW of electrolyser capacity in 2035, and 4.5GW and 9.8GW in 2050.",NZL_Interim-hydrogen-roadmap-august-2023 (eng),"9,800 MW",0.68 Mt,
Oceania,Oceania,New Zealand,NZL,Public financing,,,,,,,
Oceania,Oceania,New Zealand,NZL,Trade medium,,"Ammonia, methanol","Large scale export is likely to involve larger and more centralised production facilities, facilities to convert hydrogen into more transportable forms like ammonia or methanol, and export terminals.",NZL_Interim-hydrogen-roadmap-august-2023 (eng),,,
Oceania,Oceania,New Zealand,NZL,Trade partner,,"JP, KR","North Asian countries such as Japan and South Korea are pursuing domestic hydrogen production for use in transport, reticulated gas and industrial processes. These countries are also looking to import hydrogen in the form of ammonia as a co-generation fuel for electricity production",NZL_Interim-hydrogen-roadmap-august-2023 (eng),,,
Oceania,Oceania,New Zealand,NZL,Trade reason,,N/A,,,,,
Oceania,Oceania,New Zealand,NZL,Trade strategy,,Export,"Position on export: The Government welcomes private export activity, but we do not see a case for public financial support at this time.",NZL_Interim-hydrogen-roadmap-august-2023 (eng),,,
Oceania,Oceania,New Zealand,NZL,Trade time,,2035,(explained in the image as the possible emergance of export market),NZL_Interim-hydrogen-roadmap-august-2023 (eng),,,
Oceania,Oceania,New Zealand,NZL,Trade value,,N/A,,,,,
Oceania,Oceania,New Zealand,NZL,Type of hydrogen,,,,,,,
